Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,Macello - Municipio ..................0...5..:.4...8.... .P..i.n.. .-.. S..t..r... .V..e..c..c..h..i.a.. .D..i. .B..u..r.. . ......................0......8....:....1....9......... ..S...a....n..... .G......e....r..m.......a....n....o..... ..C....h....i..s...o.....n....e,Macello - Municipio ..................0...5..:.4...8.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a,13:45,08:36
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,Macello - Municipio .................0...5..:.5...0.... .S....P..i.e..t..r.o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. .E..u..r..o..p..a0.. .F8..r.: .36..16.. ..... ..V....i..l..l..a....r.. ..P....e....r....o....s...a.... .S....t...a....b....i..l..i..m.......e....n....t..o.... ..S....k....f,S.Pietro Val Lemina - Via ..........0..6...:.2...0.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a.. .E..u..r.o...p..a,13:55,81:36
,,Pinerolo - Deposito,Giovedì,05:15,14:51,275,,,,
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,S.Pietro Val Lemina - Via Europa0 F6r: 2610 .. .S....P..i.e..t.r..o.. .V..a..l. .L..e.m....i.n..a.. .-. .V..i.a.. . ....................0.....8.....:...4.....0........ ..P....i..n....e....r...o.....l..o.... ..B....i..v....i..o.... ..S....e....d....e.... ..S....a....p....a....v,S.Pietro Val Lemina - Via Europa0 661:2 ..0.... .M....a.c..e..l.l.o.. .-. .M....u..n..i.c..i.p..i.o,14:40,09:20
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,S.Pietro Val Lemina - Via ..........0..6...:.2...0.... .M...a..c..e..l.l.o.. .-. .M....u..n..i.c..ip...i.o.. ....................................0......9....:...2.....0........ ..P....i..n....e....r....o....l..o.... ..-.. ..D......e....p....o....s....i.t...o,PAUSA 09:40 -,14:41,13:00
,,Pinerolo - Deposito,Giovedì,05:15,14:51,701,S.Pietro Val Lemina - Via ..........0..7...:.3...5.... .P..i.n..e..r.o...l.o.. .-. .D..e..p..o...s.i.t..o,Pinerolo - Deposito,13:00,13:05
,,Pinerolo - Deposito,Giovedì,05:30,17:38,275,Pinerolo - Deposito ...................0..5...:.4...0...................................................................... .P..e..r.o..s..a.. .A..r.g....-..P..z.z..a.. .T..e..r.z..o.. .A..l,Uscita deposito Villar Perosa-Via Naziona,16:30,16:40
,,Pinerolo - Deposito,Giovedì,05:30,17:38,901,,,,
,,Pinerolo - Deposito,Giovedì,05:30,17:38,279,,,,
,,Pinerolo - Deposito,Giovedì,05:30,17:38,282,TORINO - Autostazione c.s .......0..7...:.4...7..................................................................... .V..i.l.l.a..r.. .P..e..r.o..s..a.. .-. .S..t.a..b..i.l.i.m...e,TORINO - Autostazione c.s .......0..7...:.4...7..................................................................... .V..i.l.l.a..r.. .P..e..r.o..s..a.. .-. .S..t.a..b..i.l.i.m...e,17:00,17:00
,,Pinerolo - Deposito,Giovedì,05:30,17:38,901,Vuoto Torre Pellice,PAUSA 14:45 - 15:18 Pinerolo - Deposito,14:10,17:28
,,Pinerolo - Deposito,Giovedì,05:30,17:38,275,Pinerolo Bivio Sede Sapav .......0...9..:..0..8..... P...i.n..e..r.o..l.o.. .-. .M....o..v..i.c..e..n..t.r.o,Pinerolo - Piazza Cavour,15:18,09:20
,,Pinerolo - Deposito,Giovedì,05:30,17:38,282,Ingresso deposito Pinerolo - Piazza Cavour,Perosa - Deposito,15:20,15:55
,,Pinerolo - Deposito,Giovedì,05:45,17:55,283,Pinerolo - Deposito ...................0..5...:.5...5.... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C..a..v..o..u..r,Pinerolo-Stabilimento TN ITALY0 ..6..:..0..0.... .C...a.n...t.a..l.u..p..a,11:10,11:40
,,Pinerolo - Deposito,Giovedì,05:45,17:55,284,Pinerolo-Stabilimento TN .......0...6..:..0..0..... C...a..n..t.a..l.u..p..a.. .....................................................................1.....1.....:...4.....0........ ..P....i..n....e....r...o.....l..o.... ..C....e....n....t...r...o.... ..S....t..u.....d....i,Seggiovia vandalino .................0...6..:..3..5..... C...a..n..t.a..l.u..p..a,13:50,11:40
,,Pinerolo - Deposito,Giovedì,05:45,17:55,279,,,,
,,Pinerolo - Deposito,Giovedì,05:45,17:55,283,Seggiovia vandalino ..................0...6..:..3..5.... .C...a.n...t.a..l.u..p..a.. . ...................................................................1.....1.....:...4.....0........ ..B.....o....b....b....i..o..... .p.....e....l..l.i..c....e,Torre Pellice ..............................0...6..:..4..0.... .P..i.n...e..r.o..l.o.. .-. .P..i.a..z..z..a.. C...a..v.o...u..r,14:46,12:10
,,Pinerolo - Deposito,Giovedì,05:45,17:55,279,Torre Pellice .............................0...6..:..5..0.... .P...in...e..r.o..l.o.. .-. .P..i.a..z..z..a.. C...a..v.o...u..r. .......................1.....2.....:...1.....0........ ..B.....o....b....b....i..o..... .p.....e....l..l..i.c....e,PAUSA 14:46 -,14:46,15:50
,,Pinerolo - Deposito,Giovedì,05:45,17:55,275,Cantalupa ..................................0...7..:..4..0.... .P..i.n..e..r..o..l.o.. .B..i.v..i.o.. .S..e..d..e.. .S..a..p..a..v.. . ...............1.....2.....:...2.....3......... .B.....o....b....b....i..o.... ..p.....e...l..l..i..c....e,Torre Pellice,15:50,16:10
,,Pinerolo - Deposito,Giovedì,05:45,17:55,283,Pinerolo - Piazza Cavour ..........0...8..:..1..3...................................................................... .T..o..r.r..e.. .P..e..l.l.i.c.e,PAUSA 08:23 -,16:25,10:55
,,Pinerolo - Deposito,Giovedì,05:45,17:55,279,EXTRA LAYOVER Pinerolo - Deposito ...................1..3...:.4...0.... .B..o...b..b..i.o.. .p..e..l.l.i.c.e,Pinerolo - Deposito,16:47,11:00
,,Pinerolo - Deposito,Giovedì,05:45,17:55,901,Torre Pellice,Pinerolo - Deposito,17:05,17:45
,,Pinerolo - Deposito,Giovedì,05:49,14:53,283,Pinerolo - Piazza Cavour,Pinerolo Bivio Sede Sapav ........0...6..:..0..0.... .C...a..n..t.a..l.u..p..a,12:20,12:50
,,Pinerolo - Deposito,Giovedì,05:49,14:53,284,Pinerolo Bivio Sede Sapav .......0...6..:..0..0..... C...a..n..t.a..l.u..p..a,Airasca - stabilimento sk ..........0..6...:.1...5.... .P..i.n..e..r.o...l.o.. .-. .P..i.a..z.z..a.. .C..a..v..o..u..r,12:50,13:15
,,Pinerolo - Deposito,Giovedì,05:49,14:53,280,Airasca - stabilimento sk ..........0..6...:.3...0.... .P..i.n..e..r.o...l.o.. .-. .P..i.a..z.z..a.. .C..a..v..o..u..r,Barge-viale mazzini/caval ........0...7..:..2..3.... .P...in...e..r.o..l.o.. .-. .V...i.a.. S..a..l.u..z..z..o.. .(.E..n..e..l.),13:15,13:20
,,Pinerolo - Deposito,Giovedì,05:49,14:53,281,Barge-viale mazzini/cavallotta .0...7...:.2..3..... .P..i.n..e..r.o..l.o.. .-.. .V..i.a.. .S..a.l.u...z.z..o.. .(.E..n..e..l.),Bibiana centro ...........................0..7...:.3...8.... .G...e..r.b..o..l.e.. .D...i. .V..o..l.v..e..r.a,13:25,14:08
,,Pinerolo - Deposito,Giovedì,05:49,14:53,279,Bibiana centro ..........................0..7...:.4...5.... .G...e..r.b..o..l.e.. .D...i. .V..o..l.v..e..r.a,Pinerolo Centro Studi (C.Torino0/R8o:c1h5is) G ..e..r.b..o..l.e.. .D...i. .V..o..l.v..e..r.a,14:08,14:08
,,Pinerolo - Deposito,Giovedì,05:49,14:53,281,Pinerolo Centro Studi (C.Torino0/R8o:c1h5is) G...e..r.b..o..l.e.. .D...i. .V..o..l.v..e..r.a,Pinerolo - Deposito ...................0..8...:.2...0.... .P..i.n..e..r..o..l.o.. .-. .S..t.a..z..i.o..n..e.. .F..s,14:08,14:38
,,Pinerolo - Deposito,Giovedì,06:00,17:25,281,Pinerolo - Stazione Fs ..............0...6...:.2..0..... .P..i.n..e..r.o..l.o.. .B...i.v.i.o.. .S..e..d..e.. .S..a..p..a..v,Gerbole Di Volvera ....................0..6...:.5...0.... .T..o.. .-. .C..o..r..s.o... .V..e..r.c..e..l.l.i.-.V..i.a.. .C..u..o...r.g..n..è,10:23,11:44
,,Pinerolo - Deposito,Giovedì,06:00,17:25,281,Gerbole Di Volvera ...................0..6...:.5...5.... .T..o.. .-. .C..o...r.s..o.. .V..e..r.c..e..l.l.i.-.V..i.a.. .C,Pinerolo - Ist. Immacolat .........0...7...:.3...5.... .T..o.. .-. .c..o..r.s..o.. .B..e..l.g..i.o,12:15,12:37
,,Pinerolo - Deposito,Giovedì,06:00,17:25,281,Pinerolo - Ist. Immacolat .........0...7...:.3...5.... .T..o.. .-. .c..o..r.s..o.. .B..e..l.g..i.o,Ponte San Martino ....................0..7...:.5...5.... .P..i.n..e..r..o..l.o.. .-. .M...o...v.i.c..e..n..t..r.o,12:37,14:10
,,Pinerolo - Deposito,Giovedì,06:00,17:25,281,Ponte San Martino,PAUSA 08:15 - 10:17 Pinerolo - Movicentro,07:55,17:10
,,Pinerolo - Deposito,Giovedì,06:15,16:00,278,Cer - Sp 138-Via Xx Sette .........0...6..:..4..5..... P...i.n..e..r.o..l.o.. .-.. P...i.a.z..z..a.. .C..a..v..o..u..r,Pinerolo - Ist. Immacolat,13:20,07:20
,,Pinerolo - Deposito,Giovedì,06:15,16:00,283,Vuoto Pinerolo - Piazza Cavour,Pinerolo - Stazione Fs,13:20,07:25
,,Pinerolo - Deposito,Giovedì,06:15,16:00,278,Pinerolo - Stazione Fs ..............0...7...:.3..0..... .C..a..n..t.a..l.u..p..a,Macello - Municipio,13:47,07:55
,,Pinerolo - Deposito,Giovedì,06:15,16:00,283,,,,
,,Pinerolo - Deposito,Giovedì,06:15,16:00,278,Macello - Municipio .................0...7..:.5...5.... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C..a..v..o..u...r,Pinerolo - Deposito,14:07,08:20
,,Pinerolo - Deposito,Giovedì,06:15,16:00,278,Pinerolo - Deposito ...................0..8...:.2...0.... .P..i.n..e..r..o..l.o.. .-. .S..t.a..z..i.o..n..e.. .F..s,Virle Piemonte - Via Cari,14:30,15:20
,,Pinerolo - Deposito,Giovedì,06:15,16:34,275,Pinerolo - Movicentro ..............0..9...:.4...8.... .P..e..r.o...s.a.. .-. .D...e..p..o..s..i.t.o,Per - Via Nazionale 6(Terminal S1a0p:a1v9) . .P..e..r..o..s..a.. .-. .D..e..p..o...s.i.t.o,15:30,15:35
,,Pinerolo - Deposito,Giovedì,06:15,16:34,275,Pinerolo - Deposito ...................0..6...:.2...5.... .P..e..r.. .-. .V..i.a.. .N..a..z..i.o..n..a..l.e.. .6..(.T..e..r..m...i.n..a..l. .S1..a.0.p.:.a.1.v.9.). . ... ..P....e....r...o....s....a.... ..-.. ..D....e....p.....o.....s..i..t...o,Virle Piemonte - Via Carignano .0..6...:.5...5.... .F..e..n..e..s.t..r.e..l.l.e.. .-. .V..i.a.. .N...a..z.i.o..n...a. . ...................1.....0.....:..5......0........ ..P....e....r....o....s..a.... ..A......r..g.......-..P....z....z...a.... .T....e....r....z..o..... ..A.....l..p....i..n....i,15:35,15:40
,,Pinerolo - Deposito,Giovedì,06:15,16:34,281,Virle Piemonte - Via Cari ..........0..6...:.5...5.... .F..e..n..e..s..t.r.e..l.l.e.. .-. .V...i.a. .N...a..z..i.o..n..a.. . ..................1......1....:...1.....0........ ..P.....e...r....o....s...a.... .A......r..g.......-..P....z....z....a.... .T....e....r...z...o..... ..A....l,Pinerolo - Movicentro,15:40,16:12
,,Pinerolo - Deposito,Giovedì,06:15,16:34,278,Pinerolo - Stazione Fs ..............0...7...:.4..5..... .P..i.n..e..r.o..l.o.. .-.. .D..e..p..o..s..i.t.o.. .......................................1.....2.....:..1......7........ ..P....i..n....e....r....o....l..o.... ..-.. ..M.......o.....v...i.c....e....n....t....r..o,PAUSA 14:10 -,16:16,15:30
,,Pinerolo - Deposito,Giovedì,06:15,16:34,275,Pinerolo - Movicentro,Pinerolo - Movicentro,09:44,09:44
,,Pinerolo - Deposito,Giovedì,06:20,17:59,282,Pin - Fiugera ..............................0...8..:..2..5..... P...i.n..e..r.o..l.o.. .-. .M....o..v..i.c..e..n..t.r.o,PAUSA 08:35 - 13:15 Torino - Via Borsellino (PARK),14:46,16:01
,,Pinerolo - Deposito,Giovedì,06:20,17:59,901,Torre Pellice .............................0...7..:..0..5.... .P...in...e..r.o..l.o.. .-. .D...e..p..o..s..i.t.o.. .......................................1....3......:..1......5........ ..T....o....r...i..n....o..... ..-.. ..V....i..a.... ..B....o.....r...s...e....l..l.i..n....o..... ..(...P....A..R...K..),Pinerolo - Deposito ...................1..3...:.2...0.... .T..o..r..i.n..o.. .-. .V..i.a.. .B..o...r.s..e..l.li.n..o... .(.P..A..R...K..),16:22,16:27
,,Pinerolo - Deposito,Giovedì,06:20,17:59,901,Pinerolo - Movicentro ..............0..7...:.4...0..................................................................... .T..o...r.i.n..o.. .-. .V..i.a.. .B...o..r.s..e..l.l.i.n..o.. .(.P..A..R...K..),Pinerolo - Movicentro,16:27,14:42
,,Pinerolo - Deposito,Giovedì,06:20,17:59,703,Frazione Pascaretto,Pin - Fiugera,07:50,08:25
,,Pinerolo - Deposito,Giovedì,06:35,19:05,703,Pin - Fiugera .............................1...3..:..5..0..... .P..i.n.. .-. .F..i.u..g..e..r.a,Pin - Fiugera .............................1...3..:..5..0..... .P..i.n.. .-. .F..i.u..g..e..r.a,18:08,18:08
,,Pinerolo - Deposito,Giovedì,06:35,19:05,703,Pinerolo - Deposito ...................0..6...:.4...5.... .P..i.n.. .-.. F..i.u..g..e..r..a.. . ..........................................................1......4....:....0....0.......... ..P....i..n.... ..-.. ..F....i..u....g....e....r..a,Pinerolo - Deposito ...................0..6...:.4...5.... .P..i.n.. .-.. F..i.u..g..e..r..a.. . ..........................................................1......4....:....0....0.......... ..P....i..n.... ..-.. ..F....i..u....g....e....r..a,18:20,18:20
,,Pinerolo - Deposito,Giovedì,06:35,19:05,901,Torre Pellice .............................0...7..:..2..0.... .P...in...e..r.o..l.o.. .F..r..a.z..i.o..n..e.. .R..i.v..a.. .(.D...o..m...a..r..o.1.s.4s..a.:.)3. ...0........ ..P....i..n....e....r...o.....l.o..... ..-.. ..D.....e....p....o.....s...i..t..o,Torre Pellice .............................0...7..:..2..0.... .P...in...e..r.o..l.o.. .F..r..a.z..i.o..n..e.. .R..i.v..a.. .(.D...o..m...a..r..o.1.s.4s..a.:.)3. ...0........ ..P....i..n....e....r...o.....l.o..... ..-.. ..D.....e....p....o.....s...i..t..o,18:55,18:55
,,Pinerolo - Deposito,Giovedì,06:35,19:05,279,Pinerolo Centro Studi (C.Torino0/R8o:c0h0is) P .i.n.. .-. .F..i.u..g..e..r..a,Pinerolo Centro Studi (C.Torino0/R8o:c0h0is) P .i.n.. .-. .F..i.u..g..e..r..a,14:57,14:57
,,Pinerolo - Deposito,Giovedì,06:35,19:05,703,Pinerolo Centro Studi (C.Torino0/R8o:c0h0is) P..i.n.. .-. .F..i.u..g..e..r..a,Pinerolo Centro Studi (C.Torino0/R8o:c0h0is) P..i.n.. .-. .F..i.u..g..e..r..a,15:00,15:00
,,Pinerolo - Deposito,Giovedì,06:35,19:05,703,Pin - Fiugera,Pin - Fiugera,17:10,17:10
,,Pinerolo - Deposito,Giovedì,06:40,19:10,901,Pinerolo - Deposito ...................0..6...:.5...0.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..ic..e..n..t..r.o,Pinerolo - Piazza Cavour ...........0...7..:..0..0.... .T..o..r..r.e.. .P..e..l.l.i.c..e,13:50,14:25
,,Pinerolo - Deposito,Giovedì,06:40,19:10,278,Pinerolo - Piazza Cavour,Pinerolo - Movicentro,07:00,15:40
,,Pinerolo - Deposito,Giovedì,06:40,19:10,278,Vigone - Via Torino/Via V,PAUSA 08:15 - 13:04 Pinerolo - Ist. Immacolata,07:25,16:05
,,Pinerolo - Deposito,Giovedì,06:40,19:10,281,Pinerolo - Deposito ...................1..3...:.0...4.... .P..i.n..e..r..o..l.o.. .-. .I.s..t... .I.m...m...a..c..o..l.a..t,Pinerolo Bivio Sede Sapav ........1...3..:..1..0.... .N...o..n..e.. .V...i.a. .P..i.n...e..r.o..l.o,16:05,16:55
,,Pinerolo - Deposito,Giovedì,06:40,19:10,275,Pinerolo Bivio Sede Sapav .......1...3..:..1..0..... N...o..n..e.. .V...i.a. .P...in...e..r.o..l.o,Villar Perosa Stabiliment ..........1..3...:.3...5.... .S..e..g.g..i.o..v..i.a.. .v..a..n..d..a..l.i.n..o,17:20,18:35
,,Pinerolo - Deposito,Giovedì,06:49,18:51,284,Pinerolo - Deposito ...................0..6...:.5...9.... .A..i.r..a..s.c..a.. .-. .s..t.a..b..i.l.i.m...e..n..t..o.. .s.k,Pinerolo Bivio Sede Sapav ........0...7..:..0..0.... .S..e..g..g..i.o..v..i.a.. .v..a..n..d..a..l.i.n..o,14:30,15:15
,,Pinerolo - Deposito,Giovedì,06:49,18:51,275,Pinerolo Bivio Sede Sapav .......0...7..:..0..0..... S..e..g..g..i.o..v..i.a.. .v..a..n..d..a..l.i.n..o,Torre Pellice,15:15,16:10
,,Pinerolo - Deposito,Giovedì,06:49,18:51,281,Perosa Arg.-Pzza Terzo Al,PAUSA 08:15 - 13:05 Volvera-Str Piossasco,07:35,17:15
,,Pinerolo - Deposito,Giovedì,06:49,18:51,284,Pinerolo - Deposito ...................1..3...:.1...0.... .A..i.r..a..s.c..a.. .-. .s..t.a..b..i.l.i.m...e..n..t..o.. .s.k,Pinerolo - Via Saluzzo (Enel) .....1...3..:.2...5.... .S..e..g..g..i.o..v..i.a.. .v.a..n..d...a..li.n...o,17:30,18:16
,,Pinerolo - Deposito,Giovedì,06:49,18:51,278,Pinerolo - Via Saluzzo (Enel) ....1...3..:.2...5.... .S..e..g..g..i.o..v..i.a.. .v..a.n...d..a..l.in...o,Sca - Fr Pieve Via Savigl ............1..4...:.0...8.... .P..i.n..e..r.o..l.o... .-. .D..e..p..o..s..i.t.o,18:16,18:41
,,Pinerolo - Deposito,Giovedì,06:50,17:30,282,Pinerolo - Deposito ...................0..7...:.0...0.... .P..e..r..o..s.a.. .A...r.g....-.P..z..z.a.. .T..e..r..z.o... A...l,Gerbole Di Volvera ....................0..7...:.2...5.... .P..i.n..e..r.o...l.o.. .-. .M...o..v..i.c..e..n..t.r..o,15:10,15:42
,,Pinerolo - Deposito,Giovedì,06:50,17:30,281,Gerbole Di Volvera ...................0..7...:.2...5.... .P..i.n..e..r..o..l.o.. .-. .M...o..v..i.c..e..n..t.r..o,Pinerolo - Stazione Fs ..............0...8...:.0..0..... .P..i.n..e..r.o..l.o.. .-.. .I.s.t.... I.m....m...a..c..o..l.a..t.a,15:42,15:45
,,Pinerolo - Deposito,Giovedì,06:50,17:30,281,Pinerolo - Stazione Fs ...............0...8...:.0..0..... .P..i.n..e..r.o..l.o.. .-.. .I.s.t.... I.m....m...a..c..o..l.a..t,Pinerolo - Deposito ...................0..8...:.0...5.... .V..i.r..l.e.. .P..i.e..m...o..n..t..e.. -.. .V..i.a.. .C..a..r.i,16:05,16:50
,,Pinerolo - Deposito,Giovedì,06:50,17:30,281,Pinerolo Centro Studi,Pinerolo Centro Studi,13:30,13:55
,,Pinerolo - Deposito,Giovedì,06:50,17:30,281,Pinerolo Centro Studi,Perosa Arg.-Pzza Terzo Al,14:30,15:00
,,Pinerolo - Deposito,Giovedì,06:55,19:25,283,Pinerolo - Piazza Cavour ..........1...5..:..0..5.... .T..o...r.r.e.. .P..e..l.l.i.c..e,Virle P. - Sp Di Virle - Montegrap0p7a: 3...5.... .C..a..n..t.a..l.u..p..a.. .....................................................................1......5....:...3.....0........ ..P....i..n....e....r....o....l..o.... ..-.. ..D......e....p....o....s....i.t...o,18:35,19:15
,,Pinerolo - Deposito,Giovedì,06:55,19:25,278,Virle P. - Sp Di Virle - ...............0...7..:..3..5.... .C..a..n..t..a..l.u..p..a,Pinerolo - Piazza Cavour ..........0...8..:..1..5.... .P..i.n...e..r.o..l.o.. .-. .P..i.a..z..z.a.. .C...a..v.o..u...r,15:30,15:49
,,Pinerolo - Deposito,Giovedì,06:55,19:25,275,Pinerolo - Piazza Cavour ...........0...8..:..1..5.... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C...a.v..o..u...r,PAUSA 08:25 -,15:50,13:20
,,Pinerolo - Deposito,Giovedì,06:55,19:25,281,EXTRA LAYOVER Perosa Arg.-Pzza Terzo Al,Pinerolo - Stazione Fs,16:35,13:30
,,Pinerolo - Deposito,Giovedì,06:55,19:25,281,,,,
,,Pinerolo - Deposito,Giovedì,06:55,19:25,278,Pinerolo - Stazione Fs ..............1...3...:.3..0..... .P..e..r.o..s..a.. .A..r..g...-..P..z.z..a.. .T..e..r.z..o.. .A..l,Pancalieri - Scuole Medie,17:07,14:05
,,Pinerolo - Deposito,Giovedì,06:55,19:25,282,,,,
,,Pinerolo - Deposito,Giovedì,06:55,19:25,281,Pancalieri - Scuole Medie ........1...4...:.0..5..... .P..i.n..e..r.o..l.o.. .-.. .M...o..v..i.c..e..n..t.r.o,Pinerolo - Stazione Fs,17:42,14:55
,,Pinerolo - Deposito,Giovedì,06:55,19:25,901,Vuoto Pinerolo - Movicentro,Pinerolo - Piazza Cavour,17:50,15:00
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,Macello - Municipio,Pinerolo - Movicentro,16:50,12:50
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,Pinerolo - C.So Torino-Ma .......0...7..:..1..5...................................................................... .P..i.n..e..r.o...l.o.. .-. .D..e..p..o...s.i.t..o,Pinerolo - Movicentro,17:25,14:20
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,Vigone,Pinerolo - Piazza Cavour ..........0...8..:..0..5.............. .P..A...U....S..A... . .1...4..:..5..5... .-,07:40,15:35
,,Pinerolo - Deposito,Giovedì,07:00,19:35,901,Pinerolo - Piazza Cavour ...........0...8..:..0..5.... .T..o..r..r.e.. .P..e..l.l.i.c..e.. . ..........................................................1......5.....:...3....5......... ..P.....i.n.....e....r..o....l..o..... .-... ..P....i..a....z...z....a.... .C.....a....v...o.....u....r,Pinerolo - Deposito ...................0..8...:.1...5.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..ic..e..n..t..r.o,17:40,16:10
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,Pinerolo - Deposito ...................0..8...:.1...5.... .V...u..o..t.o.. ....................................................... .P..i.n..e..r.o..l.o.. .-.. .P..i.a..z.z..a.. .C..a..v..o..u..r,Pinerolo - Via Saluzzo (Enel),17:40,16:12
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,,,,
,,Pinerolo - Deposito,Giovedì,07:00,19:35,278,EXTRA LAYOVER Pinerolo - Via Saluzzo (Enel) ....1...6..:.3...0.... .P..i.n..e..r..o..l.o.. .-. .P..i.a..z..z.a.. .C..a..v..o..u...r,Macello - Municipio,19:10,16:50
,,Pinerolo - Deposito,Giovedì,07:00,19:35,,,,,
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,Pin - Fiugera,Pin - Fiugera,10:57,10:57
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,Pinerolo - Deposito ...................0..7...:.0...8.... .P..i.n.. .-.. F..i.u..g..e..r..a,Pinerolo - Deposito ...................0..7...:.0...8.... .P..i.n.. .-.. F..i.u..g..e..r..a,11:00,11:00
,,Pinerolo - Deposito,Giovedì,06:58,16:55,279,Torre p. - santa margheri .........0..7...:.3...3.... .P..i.n..e..r..o..l.o.. .F..r.a..z..i.o..n..e.. .R..i.v..a.. .(.D...o..m...a..r.o.1.s..1s..a:..)3. ..0......... .P.....i..n....e....r...o....l..o.... ..-.. ..M........o....v....i..c...e....n....t...r..o,Torre p. - santa margheri .........0..7...:.3...3.... .P..i.n..e..r..o..l.o.. .F..r.a..z..i.o..n..e.. .R..i.v..a.. .(.D...o..m...a..r.o.1.s..1s..a:..)3. ..0......... .P.....i..n....e....r...o....l..o.... ..-.. ..M........o....v....i..c...e....n....t...r..o,13:45,13:45
,,Pinerolo - Deposito,Giovedì,06:58,16:55,701,,,,
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,Pinerolo Centro Studi (C.Torino0/R8o:c0h9is) P..i.n..e..r..o..l.o.. .F..r.a..z..i.o..n..e.. .R..i.v..a.. .(.D..o...m...a..r.o.1.s..1s.a.:.).3. . 0........ ..M........a....c...e...l..l..o..... .-.... ..M......u....n....i..c....i..p....i..o,Pin - Fiugera,14:03,11:57
,,Pinerolo - Deposito,Giovedì,06:58,16:55,701,,,,
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,EXTRA LAYOVER Pin - Fiugera .............................1...2..:..1..0..... .S...P...ie..t..r.o.. .V...a..l .L..e..m...i.n..a.. .-.. V...i.a,Pinerolo - Deposito,14:35,12:40
,,Pinerolo - Deposito,Giovedì,06:58,16:55,701,Pinerolo - Deposito ...................1..2...:.4...0.... .S....P..i.e..t.r..o.. .V..a..l. .L..e..m...i.n..a.. .-. .V..i.a,Macello - Municipio,14:40,15:20
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,Pin - Fiugera,Pin - Fiugera,15:57,15:57
,,Pinerolo - Deposito,Giovedì,06:58,16:55,703,Pin - Fiugera,Pinerolo - Deposito,16:00,16:45
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,Chivasso - Staz. Fs Movic,"Via Cuneo, 23, 10015 Ivrea TO, 0It3al:i5a 5.... .I.v..r.e..a.. .-.. .S.t..a..z.i.o..n...e.. F..s.. .I.n..t",10:45,11:45
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,Ivrea - Porta Vercelli,Chivasso - P.Le Alfa-Lanc,04:05,04:49
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,Chivasso - P.Le Alfa-Lanc,To-P.Za Cattaneo-Mirafiori Fca,04:51,05:37
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,To-P.Za Cattaneo-Mirafior,Chivasso - P.Le Alfa-Lanc,06:10,06:59
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,Chivasso - P.Le Alfa-Lanc,PAUSA 07:57 -,07:01,09:30
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,03:45,12:05,265,Ivrea - Stazione Fs Est,Chivasso - Staz. Fs Movic,09:30,10:30
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,L2,"Via Cuneo, 23, 10015 Ivrea TO, 1It1al:i5a 0.... .S..t.r..a..m...b..i.n..o.. .-.. .C....S..o.. .T..o..r.i.n..o",Ivrea - Porta Vercelli .................1...2...:.0..0..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,19:00,20:18
,,"Via Cuneo, 23, 10015 Ivrea TO, Italia",Giovedì,11:40,20:38,265,Ivrea - Porta Vercelli ................1...2...:.0..0..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,Ivrea - Porta Vercelli ................1...2...:.0..0..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,20:18,20:18
